measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,12,Laos,3,Both,11,30 to 34,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,1.3895576206084892,2.005298366271163,0.5216231447878462
1,Deaths,12,Laos,3,Both,12,35 to 39,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,2.9898642668502537,4.273455684202815,1.604038627259967
1,Deaths,12,Laos,3,Both,13,40 to 44,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,6.493816310419451,8.919773648744894,4.02726538174953
1,Deaths,12,Laos,3,Both,14,45 to 49,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,14.13999841472855,19.20250845020321,9.766238567533426
1,Deaths,12,Laos,3,Both,15,50 to 54,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,28.98022135885187,39.26873964940993,20.081176761188356
1,Deaths,12,Laos,3,Both,16,55 to 59,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,50.88126323052054,68.94447872984829,36.53609225246154
1,Deaths,12,Laos,3,Both,17,60 to 64,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,85.31722133189328,114.86140261769626,63.243294240040996
1,Deaths,12,Laos,3,Both,18,65 to 69,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,119.60367922922914,162.0013994701546,86.18609034506254
1,Deaths,12,Laos,3,Both,19,70 to 74,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,156.87449969567015,202.6281054110623,120.42034261402726
1,Deaths,12,Laos,3,Both,20,75 to 79,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,184.27218247045136,239.79427916857276,138.4879153902091
1,Deaths,12,Laos,3,Both,30,80 to 84,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,190.80335303829528,247.14964828025285,139.02783460915683
1,Deaths,12,Laos,3,Both,31,85 to 89,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,200.63669255271375,266.3952810281292,148.0672500384929
1,Deaths,12,Laos,3,Both,32,90 to 94,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,160.74855367007135,208.66335359990165,122.1028181313372
1,Deaths,12,Laos,3,Both,235,95 plus,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,118.72009832743029,158.4397348736756,87.91696176138429
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,8,15 to 19,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,0.1090297967880471,0.14022293689981305,0.08107680530095634
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,9,20 to 24,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,0.14275502160540662,0.19060060623955347,0.10450353640714793
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,10,25 to 29,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,0.23402320615560948,0.29998014286029306,0.17841388144769643
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,11,30 to 34,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,0.7319605825131541,0.9262388287920917,0.5580730357874774
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,12,35 to 39,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,1.5217014383361342,1.9316069227408181,1.183744693542704
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,13,40 to 44,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,3.861098811370116,4.707807148509206,3.128440123821148
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,14,45 to 49,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,8.777792928195378,10.622625897204623,7.00049746184089
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,15,50 to 54,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,15.60976868792688,18.89560892625292,12.937558214301
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,16,55 to 59,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,23.293976839833235,28.8038706881949,18.85854243815605
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,17,60 to 64,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,36.204532097445686,44.10263956382496,29.755971956112745
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,18,65 to 69,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,52.53672207484581,62.38171541354915,43.70442841107557
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,19,70 to 74,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,69.8371218380432,83.36115468700085,57.66441285121695
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,20,75 to 79,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,87.0743370657467,105.78699151438092,72.73192505651208
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,30,80 to 84,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,71.33268654241203,87.54359033499634,58.654396132007165
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,31,85 to 89,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,75.73794444599056,93.08479653012373,61.74287692400246
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,32,90 to 94,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,75.69391111212883,91.11435501015818,62.315398918364146
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,235,95 plus,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,81.69936890086419,102.20103328864424,64.2547834579544
1,Deaths,91,Portugal,3,Both,8,15 to 19,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,0.06135428210102974,0.08259544968100832,0.04584112363200649
1,Deaths,91,Portugal,3,Both,9,20 to 24,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,0.13338069252160387,0.17979497842835362,0.0997373482373874
1,Deaths,91,Portugal,3,Both,10,25 to 29,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,0.257925939719923,0.3420108205313899,0.1977045476493127
1,Deaths,91,Portugal,3,Both,11,30 to 34,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,0.6493381644735106,0.8564206454219156,0.4947575900589358
1,Deaths,91,Portugal,3,Both,12,35 to 39,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,1.9472655600093616,2.4284975974381062,1.5627266161745723
1,Deaths,91,Portugal,3,Both,13,40 to 44,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,6.748284962213738,7.792743169223826,5.781242052799201
1,Deaths,91,Portugal,3,Both,14,45 to 49,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,16.803367173268153,19.227032686832402,14.824821211788908
1,Deaths,91,Portugal,3,Both,15,50 to 54,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,35.70133637867583,40.03271583819739,31.441508938488358
1,Deaths,91,Portugal,3,Both,16,55 to 59,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,58.981696621955905,66.29138420920901,51.97354011225713
1,Deaths,91,Portugal,3,Both,17,60 to 64,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,80.47808685641803,90.85712490289244,71.2469491083128
1,Deaths,91,Portugal,3,Both,18,65 to 69,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,101.6094797197172,112.78587160474311,91.25080739996231
1,Deaths,91,Portugal,3,Both,19,70 to 74,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,119.72583135997814,133.82725583952686,107.02613198251376
1,Deaths,91,Portugal,3,Both,20,75 to 79,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,129.27178064347032,144.4926210509821,114.4996127630753
1,Deaths,91,Portugal,3,Both,30,80 to 84,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,155.75006681908468,176.66055504838423,136.5083067980546
1,Deaths,91,Portugal,3,Both,31,85 to 89,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,159.11309544643308,180.93087392680448,138.75360957907287
1,Deaths,91,Portugal,3,Both,32,90 to 94,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,156.19622036664057,178.77008213679403,135.40994571305566
1,Deaths,91,Portugal,3,Both,235,95 plus,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,162.37191445859048,190.55375773430964,137.3190622827258
1,Deaths,126,Costa Rica,3,Both,8,15 to 19,493,Ischemic heart disease,3,Rate,2015,0.3305073313307059,0.4320515477232421,0.24798145967979673
1,Deaths,126,Costa Rica,3,Both,9,20 to 24,493,Ischemic heart disease,3,Rate,2015,1.0133509692978728,1.3115922298521336,0.7613333713291985
1,Deaths,126,Costa Rica,3,Both,10,25 to 29,493,Ischemic heart disease,3,Rate,2015,1.8459178993205763,2.2839057761867085,1.4662160313038894
1,Deaths,126,Costa Rica,3,Both,11,30 to 34,493,Ischemic heart disease,3,Rate,2015,3.490117201575783,4.309639198112694,2.8571782396670424
1,Deaths,126,Costa Rica,3,Both,12,35 to 39,493,Ischemic heart disease,3,Rate,2015,7.167706403328593,8.62572521633335,5.890563916880942
1,Deaths,126,Costa Rica,3,Both,13,40 to 44,493,Ischemic heart disease,3,Rate,2015,14.736561459047554,17.209363349789907,12.437195278309495
1,Deaths,126,Costa Rica,3,Both,14,45 to 49,493,Ischemic heart disease,3,Rate,2015,28.923144511851376,32.34346809862508,25.65519494959262
1,Deaths,126,Costa Rica,3,Both,15,50 to 54,493,Ischemic heart disease,3,Rate,2015,56.27394887246296,62.86176894745359,49.93751761550665
1,Deaths,126,Costa Rica,3,Both,16,55 to 59,493,Ischemic heart disease,3,Rate,2015,88.96160013201835,97.03982787070973,81.47943710960072
1,Deaths,126,Costa Rica,3,Both,17,60 to 64,493,Ischemic heart disease,3,Rate,2015,164.78574162333314,178.28725647473271,152.29123520539366
1,Deaths,126,Costa Rica,3,Both,18,65 to 69,493,Ischemic heart disease,3,Rate,2015,244.1253421925877,264.1429144159132,226.42410401263945
1,Deaths,126,Costa Rica,3,Both,19,70 to 74,493,Ischemic heart disease,3,Rate,2015,406.66551365777246,435.8628146306205,379.67881890440395
1,Deaths,126,Costa Rica,3,Both,20,75 to 79,493,Ischemic heart disease,3,Rate,2015,635.2901725578117,688.3753541454255,588.5806698812058
1,Deaths,126,Costa Rica,3,Both,30,80 to 84,493,Ischemic heart disease,3,Rate,2015,1088.217297761429,1169.344953979148,1015.4153598822186
1,Deaths,126,Costa Rica,3,Both,31,85 to 89,493,Ischemic heart disease,3,Rate,2015,1872.7286554481188,2035.3697487024376,1714.6610456660646
1,Deaths,126,Costa Rica,3,Both,32,90 to 94,493,Ischemic heart disease,3,Rate,2015,2553.082380101342,2862.1766556294288,2246.0989219256917
1,Deaths,126,Costa Rica,3,Both,235,95 plus,493,Ischemic heart disease,3,Rate,2015,4079.7692418669894,4568.692107996472,3591.701302039768
1,Deaths,126,Costa Rica,3,Both,1,Under 5,494,Stroke,3,Rate,2015,0.1457138823732217,0.19614437437616367,0.11154917049953507
1,Deaths,126,Costa Rica,3,Both,6,5 to 9,494,Stroke,3,Rate,2015,0.08632030050078127,0.12212484482585513,0.05721901654380144
1,Deaths,126,Costa Rica,3,Both,7,10 to 14,494,Stroke,3,Rate,2015,0.20245790563447574,0.30502460201257686,0.123590086081154
1,Deaths,126,Costa Rica,3,Both,8,15 to 19,494,Stroke,3,Rate,2015,0.5545028015807236,0.7024212102655754,0.4343847155774554
1,Deaths,126,Costa Rica,3,Both,9,20 to 24,494,Stroke,3,Rate,2015,1.0023725304094737,1.2721365821330373,0.7863051943618892
1,Deaths,126,Costa Rica,3,Both,10,25 to 29,494,Stroke,3,Rate,2015,1.3819342408839321,1.7092383301300782,1.0850677065123326
1,Deaths,126,Costa Rica,3,Both,11,30 to 34,494,Stroke,3,Rate,2015,2.0162900605158898,2.4812156779098964,1.6265112629623344
1,Deaths,126,Costa Rica,3,Both,12,35 to 39,494,Stroke,3,Rate,2015,3.921664303588814,4.69351959987423,3.2319523650769555
1,Deaths,126,Costa Rica,3,Both,13,40 to 44,494,Stroke,3,Rate,2015,6.144860158685962,7.316358668902888,5.030161499183929
1,Deaths,126,Costa Rica,3,Both,14,45 to 49,494,Stroke,3,Rate,2015,11.044822883265986,12.948195255656055,9.3459977220056
1,Deaths,126,Costa Rica,3,Both,15,50 to 54,494,Stroke,3,Rate,2015,18.170071901310337,20.910617290650535,15.542166331383262
1,Deaths,126,Costa Rica,3,Both,16,55 to 59,494,Stroke,3,Rate,2015,26.85865542247431,30.986766567918067,23.379433658293568
1,Deaths,126,Costa Rica,3,Both,17,60 to 64,494,Stroke,3,Rate,2015,45.300124292488825,51.39369491081933,39.68531473145274
1,Deaths,126,Costa Rica,3,Both,18,65 to 69,494,Stroke,3,Rate,2015,69.48476791494323,79.44264145673395,60.28094089986899
1,Deaths,126,Costa Rica,3,Both,19,70 to 74,494,Stroke,3,Rate,2015,137.53226455203992,154.7750002208143,121.45112180141123
1,Deaths,126,Costa Rica,3,Both,20,75 to 79,494,Stroke,3,Rate,2015,245.04896306898672,272.086769807778,219.4836594308872
1,Deaths,126,Costa Rica,3,Both,30,80 to 84,494,Stroke,3,Rate,2015,456.6760266398741,506.92030782584226,407.88783264757234
1,Deaths,126,Costa Rica,3,Both,31,85 to 89,494,Stroke,3,Rate,2015,883.7611822734875,984.5946151162658,785.252317104249
1,Deaths,126,Costa Rica,3,Both,32,90 to 94,494,Stroke,3,Rate,2015,1257.565466771196,1434.0399694241382,1094.1106650362233
1,Deaths,126,Costa Rica,3,Both,235,95 plus,494,Stroke,3,Rate,2015,1802.5287717916792,2047.5300603215549,1559.8583392696332
1,Deaths,41,Uzbekistan,3,Both,8,15 to 19,976,Diabetes mellitus type 2,3,Rate,2015,0.21386518188253156,0.32826002612158756,0.14823235441032062
1,Deaths,41,Uzbekistan,3,Both,9,20 to 24,976,Diabetes mellitus type 2,3,Rate,2015,0.4038493942285853,0.6234613211268769,0.2846172479738982
1,Deaths,41,Uzbekistan,3,Both,10,25 to 29,976,Diabetes mellitus type 2,3,Rate,2015,0.34446697503698825,0.5544280034874295,0.2322451420879087
1,Deaths,41,Uzbekistan,3,Both,11,30 to 34,976,Diabetes mellitus type 2,3,Rate,2015,0.6532017905426025,0.8805544599886116,0.4837218581751911
1,Deaths,41,Uzbekistan,3,Both,12,35 to 39,976,Diabetes mellitus type 2,3,Rate,2015,1.0921007454055893,1.4278910058728376,0.8297732913835628
1,Deaths,41,Uzbekistan,3,Both,13,40 to 44,976,Diabetes mellitus type 2,3,Rate,2015,2.40924414643045,3.061997123872403,1.8435919665274376
1,Deaths,41,Uzbekistan,3,Both,14,45 to 49,976,Diabetes mellitus type 2,3,Rate,2015,10.068703249993876,12.136744248597282,8.391591102147181
1,Deaths,41,Uzbekistan,3,Both,15,50 to 54,976,Diabetes mellitus type 2,3,Rate,2015,27.961877814067677,32.86323906770173,23.77615830707252
1,Deaths,41,Uzbekistan,3,Both,16,55 to 59,976,Diabetes mellitus type 2,3,Rate,2015,63.907994240716505,73.96239041567809,55.02468881878903
1,Deaths,41,Uzbekistan,3,Both,17,60 to 64,976,Diabetes mellitus type 2,3,Rate,2015,133.5435135454747,154.0262779606758,116.20744337024006
1,Deaths,41,Uzbekistan,3,Both,18,65 to 69,976,Diabetes mellitus type 2,3,Rate,2015,174.32184485906038,203.5157665231845,148.5869256119972
1,Deaths,41,Uzbekistan,3,Both,19,70 to 74,976,Diabetes mellitus type 2,3,Rate,2015,167.57072373464936,195.62053589883945,143.9830856477223
1,Deaths,41,Uzbekistan,3,Both,20,75 to 79,976,Diabetes mellitus type 2,3,Rate,2015,139.3972387447234,162.41884513419393,118.00542573199958
1,Deaths,41,Uzbekistan,3,Both,30,80 to 84,976,Diabetes mellitus type 2,3,Rate,2015,113.38620176277662,131.30406456327273,96.62691338210817
1,Deaths,41,Uzbekistan,3,Both,31,85 to 89,976,Diabetes mellitus type 2,3,Rate,2015,77.7511931753152,90.46819352019254,65.29831720474152
1,Deaths,41,Uzbekistan,3,Both,32,90 to 94,976,Diabetes mellitus type 2,3,Rate,2015,95.78371338760378,113.93201459908367,79.90147270774386
1,Deaths,41,Uzbekistan,3,Both,235,95 plus,976,Diabetes mellitus type 2,3,Rate,2015,139.92102895279595,169.47175520667022,115.38981674232363
1,Deaths,212,Mauritania,3,Both,8,15 to 19,976,Diabetes mellitus type 2,3,Rate,2015,0.07317276761555615,0.12665433503676643,0.03883547675389887
1,Deaths,212,Mauritania,3,Both,9,20 to 24,976,Diabetes mellitus type 2,3,Rate,2015,0.2036844657511472,0.34617687686681614,0.09876644456088199
1,Deaths,212,Mauritania,3,Both,10,25 to 29,976,Diabetes mellitus type 2,3,Rate,2015,0.10703378447112184,0.20171369565715658,0.05286521841622354
1,Deaths,212,Mauritania,3,Both,11,30 to 34,976,Diabetes mellitus type 2,3,Rate,2015,0.3063186341852689,0.4853769795958263,0.15872813843867378
1,Deaths,212,Mauritania,3,Both,12,35 to 39,976,Diabetes mellitus type 2,3,Rate,2015,0.5169390202769282,0.8454869530204367,0.2723486961223338
1,Deaths,212,Mauritania,3,Both,13,40 to 44,976,Diabetes mellitus type 2,3,Rate,2015,1.7025655850597294,2.653125808985549,0.9654744594174627
1,Deaths,212,Mauritania,3,Both,14,45 to 49,976,Diabetes mellitus type 2,3,Rate,2015,7.827282876747358,11.456502183091718,4.910109977860666
1,Deaths,212,Mauritania,3,Both,15,50 to 54,976,Diabetes mellitus type 2,3,Rate,2015,18.01576338037338,26.000714584189883,11.872355926329535
1,Deaths,212,Mauritania,3,Both,16,55 to 59,976,Diabetes mellitus type 2,3,Rate,2015,23.72109908173699,34.66128870829384,15.178928215513242
1,Deaths,212,Mauritania,3,Both,17,60 to 64,976,Diabetes mellitus type 2,3,Rate,2015,57.43275829693537,80.30415380589407,39.45037436442291
1,Deaths,212,Mauritania,3,Both,18,65 to 69,976,Diabetes mellitus type 2,3,Rate,2015,109.76131758718044,152.98796533657202,75.8421760988541
1,Deaths,212,Mauritania,3,Both,19,70 to 74,976,Diabetes mellitus type 2,3,Rate,2015,145.32210564892006,198.4358366327245,99.29673003341301
1,Deaths,212,Mauritania,3,Both,20,75 to 79,976,Diabetes mellitus type 2,3,Rate,2015,234.98272680884375,317.8303463166062,163.76299710029815
1,Deaths,212,Mauritania,3,Both,30,80 to 84,976,Diabetes mellitus type 2,3,Rate,2015,376.9055937437644,501.57312482172637,259.9336165275149
1,Deaths,212,Mauritania,3,Both,31,85 to 89,976,Diabetes mellitus type 2,3,Rate,2015,436.2627363941174,575.8500165460391,325.50798975995826
1,Deaths,212,Mauritania,3,Both,32,90 to 94,976,Diabetes mellitus type 2,3,Rate,2015,638.1550577576318,822.467579630285,487.9807793609868
1,Deaths,212,Mauritania,3,Both,235,95 plus,976,Diabetes mellitus type 2,3,Rate,2015,897.6803743145404,1169.6288025438062,671.4322105713131
1,Deaths,213,Niger,3,Both,8,15 to 19,493,Ischemic heart disease,3,Rate,2015,0.8256765546825224,1.1846413131584042,0.5362342703271646
1,Deaths,213,Niger,3,Both,9,20 to 24,493,Ischemic heart disease,3,Rate,2015,1.3482081489184585,2.014155104959361,0.8415013467382296
1,Deaths,213,Niger,3,Both,10,25 to 29,493,Ischemic heart disease,3,Rate,2015,1.715335341679494,2.6428220080412674,1.017074213288235
1,Deaths,213,Niger,3,Both,11,30 to 34,493,Ischemic heart disease,3,Rate,2015,4.604131269062597,6.66294975026687,2.8989319404784335
1,Deaths,213,Niger,3,Both,12,35 to 39,493,Ischemic heart disease,3,Rate,2015,9.519123206674887,13.489295720739818,5.799156667749677
1,Deaths,213,Niger,3,Both,13,40 to 44,493,Ischemic heart disease,3,Rate,2015,16.27854355862615,23.781752069251883,10.269665357022488
1,Deaths,213,Niger,3,Both,14,45 to 49,493,Ischemic heart disease,3,Rate,2015,36.48273352341111,50.124986095687575,23.52959202510161
1,Deaths,213,Niger,3,Both,15,50 to 54,493,Ischemic heart disease,3,Rate,2015,67.9319516267321,93.0312026594196,44.83487028349879
1,Deaths,213,Niger,3,Both,16,55 to 59,493,Ischemic heart disease,3,Rate,2015,113.24432662613499,154.68941566046252,75.8342251329626
1,Deaths,213,Niger,3,Both,17,60 to 64,493,Ischemic heart disease,3,Rate,2015,209.05259701680794,275.5292167491441,143.94850865771332
1,Deaths,213,Niger,3,Both,18,65 to 69,493,Ischemic heart disease,3,Rate,2015,366.47724831857926,477.083808666365,262.14197424555664
1,Deaths,213,Niger,3,Both,19,70 to 74,493,Ischemic heart disease,3,Rate,2015,593.087206624281,765.0652447548812,428.6209326611732
1,Deaths,213,Niger,3,Both,20,75 to 79,493,Ischemic heart disease,3,Rate,2015,924.6045556619779,1190.2999205815977,684.4804312499801
1,Deaths,213,Niger,3,Both,30,80 to 84,493,Ischemic heart disease,3,Rate,2015,1421.95595243712,1806.4712095900604,1055.2283146636064
1,Deaths,213,Niger,3,Both,31,85 to 89,493,Ischemic heart disease,3,Rate,2015,2281.349413700814,2854.0731391315257,1745.889806930528
1,Deaths,213,Niger,3,Both,32,90 to 94,493,Ischemic heart disease,3,Rate,2015,3330.3961745508414,4135.1451181547445,2596.307388207509
1,Deaths,213,Niger,3,Both,235,95 plus,493,Ischemic heart disease,3,Rate,2015,4607.552247316286,5738.850436738321,3591.9866463976264
1,Deaths,213,Niger,3,Both,1,Under 5,494,Stroke,3,Rate,2015,4.358353725744721,6.906747552197152,2.6557947597533422
1,Deaths,213,Niger,3,Both,6,5 to 9,494,Stroke,3,Rate,2015,0.5579677066465666,0.9077080195074373,0.3192844749109574
1,Deaths,213,Niger,3,Both,7,10 to 14,494,Stroke,3,Rate,2015,0.7297978332047032,1.089000364187447,0.43295398290678416
1,Deaths,213,Niger,3,Both,8,15 to 19,494,Stroke,3,Rate,2015,0.9933181571522537,1.489199135136114,0.6519721961088136
1,Deaths,213,Niger,3,Both,9,20 to 24,494,Stroke,3,Rate,2015,2.4310632383053075,3.4032307737164746,1.6626222397332584
1,Deaths,213,Niger,3,Both,10,25 to 29,494,Stroke,3,Rate,2015,3.369276925787252,4.769498086677867,2.2202518698935623
1,Deaths,213,Niger,3,Both,11,30 to 34,494,Stroke,3,Rate,2015,6.411112146993213,9.202489615960513,4.418752416133318
1,Deaths,213,Niger,3,Both,12,35 to 39,494,Stroke,3,Rate,2015,11.78975667340999,15.93724324760567,8.26564083901251
1,Deaths,213,Niger,3,Both,13,40 to 44,494,Stroke,3,Rate,2015,23.973167432801382,31.78096916291718,17.538692745860807
1,Deaths,213,Niger,3,Both,14,45 to 49,494,Stroke,3,Rate,2015,43.587857951326654,58.82430986777017,31.682888357859003
1,Deaths,213,Niger,3,Both,15,50 to 54,494,Stroke,3,Rate,2015,90.40198502057792,116.90102672161828,67.899660999364
1,Deaths,213,Niger,3,Both,16,55 to 59,494,Stroke,3,Rate,2015,138.54617600538458,179.37605885158425,105.28474728901455
1,Deaths,213,Niger,3,Both,17,60 to 64,494,Stroke,3,Rate,2015,241.53454460319116,308.8900180518997,186.97854462283652
1,Deaths,213,Niger,3,Both,18,65 to 69,494,Stroke,3,Rate,2015,361.5734100669172,453.7571349797734,275.03459046133986
1,Deaths,213,Niger,3,Both,19,70 to 74,494,Stroke,3,Rate,2015,522.3268587699802,663.3006345350914,400.7911350511459
1,Deaths,213,Niger,3,Both,20,75 to 79,494,Stroke,3,Rate,2015,898.7234950709703,1108.4750082868231,701.6272199043049
1,Deaths,213,Niger,3,Both,30,80 to 84,494,Stroke,3,Rate,2015,1359.6833727966334,1685.056640231922,1078.6183229967246
1,Deaths,213,Niger,3,Both,31,85 to 89,494,Stroke,3,Rate,2015,2193.1925893571265,2670.4241967776516,1765.3445223175465
1,Deaths,213,Niger,3,Both,32,90 to 94,494,Stroke,3,Rate,2015,3351.4809342430012,4058.0902080592,2744.0804883668925
1,Deaths,213,Niger,3,Both,235,95 plus,494,Stroke,3,Rate,2015,4259.681258459802,5221.755713607824,3391.207200205121
1,Deaths,67,Japan,3,Both,8,15 to 19,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,0.02617278206257,0.028337237401975426,0.024222830217020954
1,Deaths,67,Japan,3,Both,9,20 to 24,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,0.07520616312784859,0.08154452656373493,0.06958836749631019
1,Deaths,67,Japan,3,Both,10,25 to 29,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,0.17205301599011025,0.18300498066667836,0.16127158620280985
1,Deaths,67,Japan,3,Both,11,30 to 34,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,0.490123375226023,0.5189610230908387,0.4606351418562789
1,Deaths,67,Japan,3,Both,12,35 to 39,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,1.3001679954289846,1.3832847551799818,1.2302489749405854
1,Deaths,67,Japan,3,Both,13,40 to 44,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,3.1376576592335392,3.274329337694291,2.991442546661176
1,Deaths,67,Japan,3,Both,14,45 to 49,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,6.695235328266009,6.946024739477599,6.428706442293511
1,Deaths,67,Japan,3,Both,15,50 to 54,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,14.144295409106013,14.625000255871784,13.636758601183658
1,Deaths,67,Japan,3,Both,16,55 to 59,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,29.0790998141999,29.9564818469904,28.193822347301964
1,Deaths,67,Japan,3,Both,17,60 to 64,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,57.65757930002312,58.95573964926232,56.43546003952409
1,Deaths,67,Japan,3,Both,18,65 to 69,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,96.12651102418091,98.36325826923877,93.97905007722792
1,Deaths,67,Japan,3,Both,19,70 to 74,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,143.274602037662,146.40804657129883,140.35081903683636
1,Deaths,67,Japan,3,Both,20,75 to 79,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,198.43679122718083,203.73776948674904,193.64454796255788
1,Deaths,67,Japan,3,Both,30,80 to 84,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,293.75317906970133,301.14798405873717,286.28256256270566
1,Deaths,67,Japan,3,Both,31,85 to 89,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,384.1017611352064,392.71224571033986,375.2494492777707
1,Deaths,67,Japan,3,Both,32,90 to 94,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,407.3344090042317,417.0222159801382,397.84433864429246
1,Deaths,67,Japan,3,Both,235,95 plus,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,533.4752361379627,550.2276111098298,517.2522174319258
1,Deaths,185,Rwanda,3,Both,13,40 to 44,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,1.6860943474810937,2.320510573459481,1.1660370276419956
1,Deaths,185,Rwanda,3,Both,14,45 to 49,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,3.472774695554857,4.682078852441548,2.5561763781248636
1,Deaths,185,Rwanda,3,Both,15,50 to 54,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,7.210338582440404,9.938539403498222,5.03872128557651
1,Deaths,185,Rwanda,3,Both,16,55 to 59,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,13.686965920740588,18.94022093379296,9.741221463910156
1,Deaths,185,Rwanda,3,Both,17,60 to 64,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,25.755411763450248,34.94789059638082,18.83308349069175
1,Deaths,185,Rwanda,3,Both,18,65 to 69,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,41.27416477253076,55.361009662340436,30.89812992500138
1,Deaths,185,Rwanda,3,Both,19,70 to 74,426,"Tracheal, bronchus, and lung cancer",3,Rate,2015,58.74274916747016,75.84349772255193,44.384995224042065
