measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,215,Sao Tome and Principe,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,13.45914878547643,23.454073956961913,6.487445687088081
1,Deaths,216,Senegal,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,382.69309819933875,737.5610439164901,133.5753348928036
1,Deaths,216,Senegal,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,102.17795352932613,195.5013337869821,36.70426603139766
1,Deaths,435,South Sudan,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,1047.1854904444135,2397.630290076377,313.69382490774694
1,Deaths,218,Togo,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,23.87491359116469,52.14749331083042,8.655312376139387
1,Deaths,218,Togo,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,97.29590841705672,205.18248346067224,34.64541851644824
1,Deaths,298,American Samoa,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,4.376553413864747,6.384311544559635,2.426783203137117
1,Deaths,298,American Samoa,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,4.384376968294991,6.788722226783142,1.8718353455276835
1,Deaths,349,Greenland,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,2.415166163530302,3.5867968177878273,1.012763798597939
1,Deaths,349,Greenland,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,3.7271436603750985,7.899681120984564,0.5367217027683207
1,Deaths,351,Guam,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,5.033604547368875,8.177715859274436,2.140303275755513
1,Deaths,385,Puerto Rico,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,81.94177345291851,116.76034505999677,35.99416069431717
1,Deaths,385,Puerto Rico,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,43.41904965315886,83.9372565721815,5.6311593431631515
1,Deaths,522,Sudan,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,3830.631705677002,7670.09701488352,1296.7965708297722
1,Deaths,522,Sudan,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,519.3064552512882,1075.1873170264992,171.06214309302013
1,Deaths,522,Sudan,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,206.76769983170874,394.1969507533032,71.39707467670794
1,Deaths,422,"Virgin Islands, U.S.",3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,2.838523379438571,4.952679018907378,0.9903301314075412
1,Deaths,422,"Virgin Islands, U.S.",3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,11.946353377776024,18.472656723624443,3.71835602784582
1,Deaths,522,Sudan,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,203.99512007214554,454.651664415611,60.63065935835718
1,Deaths,522,Sudan,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,1046.9045652250488,2153.549733030258,337.4143763556766
4,YLLs (Years of Life Lost),1,Global,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,5836971.6794306375,7631910.564750068,4096599.409494855
4,YLLs (Years of Life Lost),6,China,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,3106425.171482737,3945450.1331336433,2232698.981579847
4,YLLs (Years of Life Lost),17,Sri Lanka,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,10986.595617385055,15856.99887831212,6823.627867135697
4,YLLs (Years of Life Lost),13,Malaysia,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,6725.274587414165,8861.549270196023,3052.818453438425
4,YLLs (Years of Life Lost),11,Indonesia,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,319811.10473811626,434653.3200269114,231478.5249764151
4,YLLs (Years of Life Lost),14,Maldives,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,49.217119467305835,85.39561437184277,24.3298797562781
4,YLLs (Years of Life Lost),83,Iceland,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,358.63127846742105,573.945145336241,143.40846867640872
4,YLLs (Years of Life Lost),20,Vietnam,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,43084.6978116324,62457.10657114447,20595.070717493367
4,YLLs (Years of Life Lost),48,Hungary,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,54074.1638849693,68054.72452361077,41693.4738136439
4,YLLs (Years of Life Lost),74,Andorra,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,31.749737880013704,62.135306069488884,11.972297093944855
4,YLLs (Years of Life Lost),18,Thailand,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,104903.26385092651,134557.70916879666,73915.73040093693
4,YLLs (Years of Life Lost),57,Belarus,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,9355.16568172691,14746.17148718916,5143.346874785054
4,YLLs (Years of Life Lost),18,Thailand,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,43661.76523552188,66372.29642543034,22699.09154689993
4,YLLs (Years of Life Lost),24,Marshall Islands,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,11.713307370566255,25.336029345790283,3.3423953718797463
4,YLLs (Years of Life Lost),57,Belarus,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,22863.988740981917,30280.35160318258,16376.381836970948
4,YLLs (Years of Life Lost),24,Marshall Islands,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,66.44712095941281,123.50572774120005,22.857603768968012
4,YLLs (Years of Life Lost),22,Fiji,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,2616.909951030953,4594.658565971261,971.2582189590433
4,YLLs (Years of Life Lost),15,Myanmar,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,57431.46092072838,85549.13810815924,34468.830185047715
4,YLLs (Years of Life Lost),27,Samoa,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,76.29328145528108,159.35398536208655,21.200899853886167
4,YLLs (Years of Life Lost),43,Albania,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,260.15439588031495,385.0103115412118,141.29116241505025
4,YLLs (Years of Life Lost),18,Thailand,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,45328.818722060336,60127.09498631181,27475.45209566666
4,YLLs (Years of Life Lost),19,Timor-Leste,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,2096.1830966086145,4239.6872084279885,744.0991930587019
4,YLLs (Years of Life Lost),15,Myanmar,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,33839.11983735848,50489.609937914276,18961.624882844826
4,YLLs (Years of Life Lost),22,Fiji,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,3403.0418126191767,6028.235394850397,977.3099940943213
4,YLLs (Years of Life Lost),58,Estonia,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,325.0746379641339,609.4837687453979,80.39286583023282
4,YLLs (Years of Life Lost),25,Federated States of Micronesia,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,49.70732052744323,106.33835204468522,11.998328160184698
4,YLLs (Years of Life Lost),29,Tonga,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,25.267701086638866,50.378583528109516,9.424729560462861
4,YLLs (Years of Life Lost),30,Vanuatu,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,330.28007919887756,785.2647230888153,91.91822215819366
4,YLLs (Years of Life Lost),30,Vanuatu,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,83.60721130408142,198.2291693164848,22.808433496063643
4,YLLs (Years of Life Lost),60,Lithuania,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,21354.355233525628,26285.789536439934,16933.081574743857
4,YLLs (Years of Life Lost),46,Croatia,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,4654.385324557387,7165.42804077514,2417.8092880171275
4,YLLs (Years of Life Lost),27,Samoa,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,176.0453214922277,365.6054029077603,54.27035195447272
4,YLLs (Years of Life Lost),60,Lithuania,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,776.6543857044238,1086.899668308167,406.6926845320172
4,YLLs (Years of Life Lost),97,Argentina,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,65872.32613010572,145999.4294600428,17125.42415252698
4,YLLs (Years of Life Lost),71,Australia,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,9552.111322870322,22559.920539284514,88.45459803580546
4,YLLs (Years of Life Lost),59,Latvia,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,1178.605522804093,2083.600363829284,515.7992290762556
4,YLLs (Years of Life Lost),17,Sri Lanka,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,4504.835291082454,7100.19002455686,2582.767974181023
4,YLLs (Years of Life Lost),25,Federated States of Micronesia,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,114.4200460334528,238.03010478848577,23.578798118490244
4,YLLs (Years of Life Lost),20,Vietnam,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,123468.11132736749,179637.23152667534,59709.138833488745
4,YLLs (Years of Life Lost),45,Bulgaria,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,23323.59710132918,31799.62468667752,15773.96300927446
4,YLLs (Years of Life Lost),29,Tonga,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,33.051358805467665,63.3556715329252,11.558342534424101
4,YLLs (Years of Life Lost),45,Bulgaria,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,10872.889689082409,16642.22723425369,6119.241732024482
4,YLLs (Years of Life Lost),26,Papua New Guinea,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,12292.484730288568,30893.814659334657,3423.1613280884267
4,YLLs (Years of Life Lost),47,Czech Republic,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,8043.247805235012,13224.149421954913,4382.685493095247
4,YLLs (Years of Life Lost),55,Slovenia,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,2664.119150337141,4015.0969277111985,1450.3451677744579
4,YLLs (Years of Life Lost),62,Russian Federation,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,125728.05794120912,184882.30036444578,72119.97091191908
4,YLLs (Years of Life Lost),34,Azerbaijan,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,5799.752411253951,9665.926102627322,2158.917672454396
4,YLLs (Years of Life Lost),125,Colombia,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,63782.9956065525,93978.12038950247,34995.35908002075
4,YLLs (Years of Life Lost),63,Ukraine,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,58013.874114904596,98750.89944260425,23849.858331434614
4,YLLs (Years of Life Lost),63,Ukraine,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,687385.2433142866,911375.0761531511,465806.9996935747
4,YLLs (Years of Life Lost),41,Uzbekistan,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,212569.79422018374,320694.5125261889,90822.60906064235
4,YLLs (Years of Life Lost),30,Vanuatu,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,49.79950580261759,121.13822450067633,12.038459763450712
4,YLLs (Years of Life Lost),67,Japan,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,101176.01241947658,153864.2712638832,58182.45978629511
4,YLLs (Years of Life Lost),33,Armenia,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,4561.178079633418,7266.936666300393,2504.1682336883623
4,YLLs (Years of Life Lost),8,Taiwan (Province of China),3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,28312.733699881323,41192.316581969324,16406.30518058048
4,YLLs (Years of Life Lost),86,Italy,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,49801.65058649622,80326.87874061859,22029.502302985926
4,YLLs (Years of Life Lost),38,Mongolia,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,1772.725192692615,2985.699315924389,470.0029963699057
4,YLLs (Years of Life Lost),33,Armenia,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,3648.7739460233233,5026.564141437885,2496.654450352525
4,YLLs (Years of Life Lost),80,France,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,70176.6707663874,111638.66547337828,35726.69343354965
4,YLLs (Years of Life Lost),11,Indonesia,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,126229.28510783786,190138.90540002685,72831.20290300726
4,YLLs (Years of Life Lost),90,Norway,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,1812.282042972033,3228.0051029562396,741.2524438429748
4,YLLs (Years of Life Lost),51,Poland,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,34070.6066745594,52196.86104507734,18367.181083502594
4,YLLs (Years of Life Lost),111,Dominican Republic,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,5958.163532943325,9427.540569769782,1901.3789252427537
4,YLLs (Years of Life Lost),87,Luxembourg,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,170.15450489264964,295.37396619475595,66.15768484442152
4,YLLs (Years of Life Lost),12,Laos,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,1610.3177203681428,2783.5818307345285,685.4456200780437
4,YLLs (Years of Life Lost),12,Laos,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,5117.8865463417305,8691.24391857481,2198.401835649406
4,YLLs (Years of Life Lost),88,Malta,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,1359.8826558293676,1632.2937968537733,1091.0913985408883
4,YLLs (Years of Life Lost),83,Iceland,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,102.42027739100634,225.4308334362318,1.7063546343848548
4,YLLs (Years of Life Lost),102,United States,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,184973.77514663624,312695.62775870186,83480.96011107371
4,YLLs (Years of Life Lost),108,Belize,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,193.5155105653762,302.87904860002794,90.3141954551853
4,YLLs (Years of Life Lost),48,Hungary,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,5451.081276856754,7112.090548129964,3279.4789553846495
4,YLLs (Years of Life Lost),93,Sweden,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,1374.7303881076857,3883.714923871292,52.60734003156469
4,YLLs (Years of Life Lost),105,Antigua and Barbuda,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,113.99615947403757,185.010580930659,54.457684370425056
4,YLLs (Years of Life Lost),13,Malaysia,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,13959.91813808728,22826.027057047297,5689.117959633484
4,YLLs (Years of Life Lost),88,Malta,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,338.82784709581443,453.2942411284446,189.38346246379768
4,YLLs (Years of Life Lost),132,Panama,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,3468.536651709948,4848.65864425305,2059.044383212633
4,YLLs (Years of Life Lost),76,Belgium,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,13012.217369003847,20145.578955719902,6088.9446808947805
4,YLLs (Years of Life Lost),128,Guatemala,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,2260.594580953826,3591.9846933304734,1147.6039143410628
4,YLLs (Years of Life Lost),106,The Bahamas,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,889.2556882616378,1171.9008706851678,596.822901214164
4,YLLs (Years of Life Lost),77,Cyprus,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,382.8211529817885,588.2047243127511,218.99960724380543
4,YLLs (Years of Life Lost),147,Libya,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,4399.926915160022,7076.5431290871265,2089.5629494644586
4,YLLs (Years of Life Lost),106,The Bahamas,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,104.35216842565974,173.30423847770584,44.44093008441792
4,YLLs (Years of Life Lost),129,Honduras,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,3541.977126641582,6254.542332967833,1769.3451933138397
4,YLLs (Years of Life Lost),147,Libya,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,6564.976033344819,8851.658918082547,3749.8007072099044
4,YLLs (Years of Life Lost),106,The Bahamas,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,468.9764719394779,617.9168041933573,229.26629506222312
4,YLLs (Years of Life Lost),148,Morocco,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,49225.29108392984,77991.04819793484,25596.821126226798
4,YLLs (Years of Life Lost),78,Denmark,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,7701.913967685799,9436.356869057985,6026.894463216934
4,YLLs (Years of Life Lost),78,Denmark,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,7550.495860156061,12087.321239713881,3237.506522923575
4,YLLs (Years of Life Lost),130,Mexico,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,62468.506738743454,91890.16557603006,34030.77731318182
4,YLLs (Years of Life Lost),78,Denmark,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,3008.209101091451,4433.384519866491,1401.6973438777318
4,YLLs (Years of Life Lost),108,Belize,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,89.01978422476273,164.02962584029916,31.68641321692679
4,YLLs (Years of Life Lost),149,Palestine,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,11219.184518981192,13929.593240349577,8957.406153033002
4,YLLs (Years of Life Lost),130,Mexico,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,222444.86595065732,279759.98016841523,137255.16840652935
4,YLLs (Years of Life Lost),131,Nicaragua,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,4403.710513883411,7565.499754234277,2022.980473607
4,YLLs (Years of Life Lost),149,Palestine,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,3822.138012159757,4596.23190330478,2388.646913536688
4,YLLs (Years of Life Lost),1,Global,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,21410028.025205,24665998.97956224,18425795.930162326
4,YLLs (Years of Life Lost),122,Ecuador,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,21091.473784196667,35379.431813714575,9158.238125336615
4,YLLs (Years of Life Lost),55,Slovenia,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,1566.9194404080658,2070.7743836410946,1092.336270427778
4,YLLs (Years of Life Lost),207,Ghana,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,6765.606439147366,13481.52607085676,2501.275931759005
4,YLLs (Years of Life Lost),207,Ghana,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,7580.3227918375005,13394.333949433647,3108.7825740853323
4,YLLs (Years of Life Lost),208,Guinea,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,42016.90817623655,98513.1980292857,13322.672368443447
4,YLLs (Years of Life Lost),123,Peru,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,23040.968182676657,35372.75937639049,10941.131191384871
4,YLLs (Years of Life Lost),123,Peru,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,6660.631952527376,11276.704511386624,2579.3301757113068
4,YLLs (Years of Life Lost),123,Peru,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,10244.391845829876,15099.05893095649,4372.558099527416
4,YLLs (Years of Life Lost),209,Guinea-Bissau,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,1078.097692822447,2112.00807891502,408.67924689217585
4,YLLs (Years of Life Lost),209,Guinea-Bissau,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,139.289601282953,274.77806346508675,49.65399431102412
4,YLLs (Years of Life Lost),41,Uzbekistan,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,24285.387791566216,34572.38488630592,9418.833065064176
4,YLLs (Years of Life Lost),35,Georgia,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,3081.2900693058605,4920.588594705219,1577.1607754622296
4,YLLs (Years of Life Lost),125,Colombia,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,25796.91901091647,45695.68032200811,10070.060703842753
4,YLLs (Years of Life Lost),139,Algeria,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,11020.66947795316,19281.684873425747,4940.419617516842
4,YLLs (Years of Life Lost),161,Bangladesh,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,186542.6846964593,269067.7098851611,112834.41779822421
4,YLLs (Years of Life Lost),175,Burundi,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,480.68968858826616,990.0060204689979,171.30122607347562
4,YLLs (Years of Life Lost),52,Romania,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,22797.23190252399,34805.9388642874,12588.67051379686
4,YLLs (Years of Life Lost),176,Comoros,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,89.65739995900645,175.6704694562401,37.41142199022723
4,YLLs (Years of Life Lost),163,India,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,603271.5631507563,741566.5372921452,415159.90419487795
4,YLLs (Years of Life Lost),177,Djibouti,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,4935.09416274569,9961.185815428502,1833.037630977736
4,YLLs (Years of Life Lost),164,Nepal,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,121594.88052490416,192040.99941834746,65489.31589268385
4,YLLs (Years of Life Lost),178,Eritrea,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",86,Ambient particulate matter pollution,1,Number,2015,590.0832121830899,1227.5341717236988,201.12482532176958
4,YLLs (Years of Life Lost),165,Pakistan,3,Both,22,All Ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,2015,656332.1507681103,982124.6729103843,389934.35965449124
4,YLLs (Years of Life Lost),178,Eritrea,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,2838.718186676349,5691.071857992313,1018.7704555902636
4,YLLs (Years of Life Lost),165,Pakistan,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,2015,171545.26051305217,276248.00361962925,86898.98368401082
4,YLLs (Years of Life Lost),179,Ethiopia,3,Both,22,All Ages,322,Lower respiratory infections,86,Ambient particulate matter pollution,1,Number,2015,249828.21008106743,373839.7032785335,157096.85830844071
4,YLLs (Years of Life Lost),165,Pakistan,3,Both,22,All Ages,976,Diabetes mellitus type 2,86,Ambient particulate matter pollution,1,Number,2015,75083.31408225765,115223.45981102563,40696.8010300689
4,YLLs (Years of Life Lost),179,Ethiopia,3,Both,22,All Ages,494,Stroke,86,Ambient particulate matter pollution,1,Number,2015,14823.355782063543,21935.195386338237,9696.638763252931
